customer_id,customer_tier,delay_hours,past_issues,order_value,communication_preference,customer_tenure_months,action_applied,churn_probability,churn_label
4608,Gold,11.965642937387823,2,1693.5482933600802,push,9,credit,0.1490842177529185,1
4609,Bronze,8.657733038172502,0,4316.0418806142025,push,50,credit,0.01,0
4610,Gold,14.800996074134028,1,4682.7120615791855,sms,11,do_nothing,0.2735981788490106,1
4611,Gold,5.947964766007338,0,1655.97196261195,sms,32,credit,0.01,0
4612,Platinum,22.08950732737506,1,4676.229666883336,email,26,refund,0.01,0
4613,Silver,13.568299863035353,1,1574.5948092605909,email,21,credit,0.05147694910968896,0
4614,Platinum,14.360181322757082,1,1027.7031449416354,sms,34,credit,0.022028912536222772,0
4615,Gold,9.21279348512419,1,762.0074513206753,sms,31,do_nothing,0.24028417896834525,1
4616,Gold,25.977795632173272,0,1589.5095837468498,email,31,refund,0.01,0
4617,Bronze,3.4844639836025415,0,2233.609433047559,email,52,refund,0.01,0
4618,Bronze,5.758662840820035,1,4673.967710491871,push,63,credit,0.01,0
4619,Gold,18.041629744179435,1,1589.710998677129,sms,26,email,0.5414597787187849,0
4620,Bronze,8.144989489103546,0,2144.5940522790197,email,15,email,0.03184783511715727,0
4621,Bronze,26.401859851381857,2,3803.701436346074,push,22,do_nothing,0.9197862011828976,1
4622,Bronze,5.103104336188507,0,1859.3333959427669,email,9,refund,0.01,0
4623,Platinum,5.531673603878111,2,3579.6566825581126,sms,55,do_nothing,0.18804494623892598,1
4624,Silver,26.35017156291309,0,2444.350186618261,push,21,email,0.10212320518329716,0
4625,Bronze,7.491747030622621,0,1384.0022869662753,email,91,credit,0.01,0
4626,Silver,8.711133729323931,1,3803.265054361112,sms,14,do_nothing,0.25549064216454875,1
4627,Gold,4.855332551119671,0,621.6747501050785,sms,7,do_nothing,0.0705152307936355,0
4628,Silver,3.886675793810068,1,1815.5067128284052,sms,42,credit,0.014017935863663919,0
4629,Silver,12.803574435869749,1,2102.816926257704,sms,37,do_nothing,0.31427550261528603,0
4630,Silver,1.5318278576397883,0,2561.982147444362,push,34,credit,0.01,0
4631,Platinum,25.370646103812128,0,3559.411543892627,email,11,do_nothing,0.1687071597518369,0
4632,Gold,18.126146052525858,3,2567.322473837166,email,15,refund,0.09910960954995042,0
4633,Bronze,2.539742887420472,0,3174.4585052879734,sms,18,email,0.014190122188214329,0
4634,Bronze,14.210824339049324,0,3181.005852880178,email,18,email,0.04414533001286716,0
4635,Platinum,11.074737527772267,0,2179.722424532035,sms,16,do_nothing,0.054760420870607576,0
4636,Bronze,2.447962062180981,1,4702.870695896143,email,20,refund,0.01,0
4637,Gold,3.829305197116757,0,4801.342238943992,email,10,refund,0.01,0
4638,Silver,6.310997106180174,2,3118.3289784250965,email,40,credit,0.05976688713758428,0
4639,Bronze,14.417421227511795,1,822.6089613294437,push,31,email,0.6586356981098979,1
4640,Bronze,12.217337201441214,1,2710.0740391517106,sms,36,email,0.4899310894976364,1
4641,Bronze,9.11746704346681,0,1329.8869705730324,push,24,do_nothing,0.13773504858195565,1
4642,Gold,17.553468687172533,0,2674.4653484280666,email,41,email,0.019849132536359112,0
4643,Bronze,17.02272373872163,2,1348.1741952434381,push,4,refund,0.07596349713249073,0
4644,Platinum,11.543592380254125,1,3667.34860541998,push,6,credit,0.017731074450244407,0
4645,Silver,18.55699868973234,1,861.9310402985413,push,26,refund,0.01,0
4646,Silver,4.882333731386114,0,4789.868343781658,email,23,credit,0.01,0
4647,Silver,25.56877036866134,1,1379.1915024500872,push,13,email,0.8349383344358345,1
4648,Gold,11.45134114307734,0,3472.9535122216043,email,34,do_nothing,0.04611272384187748,0
4649,Bronze,20.736192351344414,0,4626.330578282702,sms,11,credit,0.02233507242470124,0
4650,Gold,9.483276458985813,0,1615.4884129282812,email,22,credit,0.01,0
4651,Platinum,2.957533333378588,0,4704.336045667085,email,43,credit,0.01,0
4652,Silver,9.381383682131615,1,2249.0359954712267,email,16,email,0.44234044639678116,1
4653,Silver,5.565618767018506,0,4822.388677636655,sms,9,refund,0.01,0
4654,Bronze,14.348049778345022,0,4871.137361605365,sms,71,credit,0.01,0
4655,Gold,7.750441738186053,1,1346.359572811579,email,30,credit,0.01849235937835345,0
4656,Gold,21.702923072998043,1,4239.893016189744,email,30,refund,0.01,0
4657,Bronze,13.601147428127135,0,1370.3945577509762,sms,32,refund,0.01,0
4658,Silver,13.84484928738736,2,1518.9827914898672,sms,10,email,0.9816695002869386,1
4659,Gold,2.9378518219622993,0,878.5692681052922,email,33,email,0.01,0
4660,Silver,49.81080105444696,0,1204.4162592418008,sms,26,email,0.5793722261293887,0
4661,Silver,22.117280620377002,0,3344.9853571119856,email,57,refund,0.01,0
4662,Silver,18.671043544209333,1,2521.6372852330387,email,28,do_nothing,0.4757133517850049,0
4663,Silver,4.809586197422069,0,4059.249067259758,email,12,refund,0.01,0
4664,Bronze,9.20492628080488,0,1993.9856667197996,sms,20,refund,0.01,0
4665,Bronze,1.769521968951872,0,4858.810552854765,sms,2,do_nothing,0.05547184434549555,0
4666,Silver,9.278654057903928,0,724.4264336871859,sms,7,email,0.03707545547517902,0
4667,Platinum,1.892332867723722,0,783.2117948109867,email,20,do_nothing,0.027453904576728767,0
4668,Bronze,9.663376201460906,1,3656.1870446816124,email,16,credit,0.03986659241078247,0
4669,Silver,12.554124060480513,0,4493.924982377868,push,49,refund,0.01,0
4670,Silver,5.935411574590113,0,4079.7508623536723,email,71,refund,0.01,0
4671,Gold,8.282893965389365,0,2704.176895401112,email,20,do_nothing,0.05153684362027871,0
4672,Bronze,25.016188225973096,1,1713.3861258725901,push,20,do_nothing,0.7788438558642242,0
4673,Silver,1.37904808698983,1,560.5318818712173,email,28,credit,0.018928213471124472,0
4674,Platinum,18.827206258185242,1,2792.5315426389902,email,48,email,0.3024231096048113,1
4675,Silver,2.2468690710851655,0,2640.3628878917443,sms,8,credit,0.01,0
4676,Bronze,0.4487841142565314,1,2049.1065476160793,push,16,credit,0.02437712931338371,0
4677,Platinum,2.463269381251899,0,3101.3275458761823,sms,11,refund,0.01,0
4678,Bronze,17.38024282604838,1,3779.6661382157295,push,8,refund,0.010488612937362156,0
4679,Silver,6.232869406188506,0,3653.9970630270914,email,5,refund,0.01,0
4680,Silver,24.717598125272858,0,1684.6377880289697,push,17,refund,0.01,0
4681,Gold,8.925899539686064,2,3133.866598765669,sms,95,credit,0.017576799324961544,0
4682,Gold,0.27001950337752495,0,1169.4851536279928,email,3,refund,0.01,0
4683,Bronze,15.13556295408559,0,1047.2082974975956,sms,17,email,0.07338046060323981,0
4684,Gold,1.4015465483581184,0,4036.3512631660305,push,62,refund,0.01,0
4685,Bronze,18.692375720997198,1,3621.8565594299116,push,9,do_nothing,0.6141679515215894,0
4686,Gold,2.2085532328208854,0,3955.680052842329,push,12,refund,0.01,0
4687,Platinum,5.085621368683163,3,1186.080233918994,sms,24,refund,0.040584618611422756,1
4688,Platinum,17.1891367349146,1,4615.78365216707,email,15,credit,0.020309769094907656,0
4689,Silver,37.00987300087987,0,1099.0022595006144,email,9,credit,0.12250580946068562,0
4690,Bronze,5.571769992177487,0,4415.16635688978,sms,84,do_nothing,0.017883063803594185,0
4691,Gold,21.221219215892678,0,2085.7068108766907,sms,40,do_nothing,0.13067321460347603,0
4692,Gold,2.5403953859847945,1,974.4534186536268,sms,14,credit,0.017187177109161914,0
4693,Gold,19.75196371169337,0,1790.4603225448666,email,21,credit,0.01338143337267933,0
4694,Silver,12.857595314316729,0,1316.5160639624737,push,11,refund,0.01,0
4695,Silver,2.5693659153851747,0,2708.013734112714,sms,58,credit,0.01,0
4696,Bronze,4.323101318710878,1,4773.854066178958,sms,4,do_nothing,0.24927912081562809,0
4697,Silver,1.695595751065086,0,1975.4202271213333,push,29,credit,0.01,0
4698,Silver,5.793993478026718,0,3254.445435569512,email,92,email,0.01,0
4699,Platinum,2.7325774188544196,1,4512.743940829836,sms,16,do_nothing,0.06603271891825178,0
4700,Bronze,12.393825599011446,0,3335.332683633044,sms,38,email,0.02441870689489348,0
4701,Gold,62.44722789289348,4,2129.8961339139396,sms,9,do_nothing,0.99,1
4702,Platinum,0.14498226784874524,0,4958.776072291456,push,38,credit,0.01,0
4703,Silver,9.342364625509848,3,1343.3612064824015,push,28,do_nothing,0.9007480681681339,1
4704,Silver,10.230403247403018,0,2854.652067029786,push,24,do_nothing,0.08107051269729254,0
4705,Silver,29.470064658819055,0,4085.1747443155878,push,18,credit,0.031531493344757675,0
4706,Silver,8.46276673171057,0,502.91991309750944,email,14,do_nothing,0.12627459211556424,0
4707,Bronze,9.415294827158036,1,3659.1946346409663,push,10,credit,0.04375273530904232,0
4708,Gold,7.656019657688873,0,1699.2450351767238,sms,52,refund,0.01,0
4709,Bronze,3.7585310098530575,0,1263.7702521134472,sms,15,credit,0.01,0
4710,Silver,0.6919196976642639,0,1733.8750851573116,sms,28,do_nothing,0.037775645387750245,0
4711,Silver,6.304322536067186,2,4850.673916279028,sms,24,email,0.9072320856239713,1
4712,Silver,0.6482986350455775,0,4513.708666578585,email,36,credit,0.01,0
4713,Gold,9.59523206491221,1,1461.8950540866613,email,53,credit,0.013535544735374822,0
4714,Bronze,4.405789166550083,0,1026.6204790330005,email,13,credit,0.010263924244881437,0
4715,Silver,9.152601516328229,2,2138.686720315104,email,51,credit,0.07419250378986926,0
4716,Gold,1.7305601308138374,0,3165.5141604503306,email,22,email,0.01,1
4717,Silver,32.37065946558284,0,4402.150828615043,email,11,credit,0.043643732830539454,1
4718,Bronze,26.990948484056233,0,4847.40556268035,push,25,email,0.09360543510854802,0
4719,Silver,2.528600660377557,0,3880.190156778944,email,13,email,0.01,0
4720,Bronze,5.048972634293134,0,3195.532457157451,email,19,credit,0.01,0
4721,Gold,11.407256514987129,0,1140.494117589576,sms,26,do_nothing,0.08261218046390109,0
4722,Platinum,1.20694635610399,0,833.1276936798997,sms,23,refund,0.01,0
4723,Gold,5.2540217014198,2,3182.120953381405,email,21,email,0.8974289275177079,1
4724,Silver,3.469994668195133,1,2925.788475951172,push,41,do_nothing,0.1236665077647042,0
4725,Gold,29.65442084636285,1,4307.396484803459,push,33,refund,0.01,0
4726,Platinum,22.967990594851614,0,1951.7263288479674,push,42,credit,0.01,0
4727,Bronze,10.405228942804445,0,678.6088580741457,push,13,do_nothing,0.20502171860588786,0
4728,Bronze,8.816291647932964,0,2406.6872109096494,email,13,refund,0.01,0
4729,Silver,32.036191892856245,1,4861.320367719827,push,45,do_nothing,0.6061972110896571,1
4730,Gold,32.334700454687614,2,4080.0870722143536,email,20,credit,0.3529963147022129,0
4731,Platinum,41.81369265569066,0,651.9747813902292,email,29,refund,0.01,0
4732,Platinum,1.6075739617195066,1,4436.055067541789,email,13,do_nothing,0.06377744512622653,0
4733,Silver,2.100212017954949,0,2622.602703295928,email,19,refund,0.01,0
4734,Bronze,13.551457361615693,3,2141.456143180801,email,46,credit,0.4678792802183674,0
4735,Silver,9.35582507206372,0,2060.327933612562,sms,8,do_nothing,0.11542533242071995,0
4736,Platinum,0.2236623373647269,0,3178.14913867489,email,21,email,0.01,0
4737,Silver,0.7677445949567132,0,2887.6973829834315,email,56,refund,0.01,0
4738,Gold,26.27969236914489,0,3454.8225987571836,email,14,refund,0.01,0
4739,Gold,24.378865779077543,0,3081.38659268021,sms,12,refund,0.01,0
4740,Silver,5.304383809418786,2,1147.7505867877335,sms,11,refund,0.02700568271741807,1
4741,Silver,26.602462561418214,1,1657.562039412432,email,34,refund,0.010136851228427867,0
4742,Platinum,10.807225561108895,0,4284.633074458254,push,29,refund,0.01,0
4743,Platinum,19.672930590944112,2,3484.663316130335,email,30,credit,0.09740741720216503,0
4744,Bronze,6.691465812972686,0,2517.802814366335,push,50,do_nothing,0.055492592748048145,0
4745,Gold,1.4443136409360458,1,1321.706443252394,push,15,email,0.22795230256652374,0
4746,Platinum,6.8241491464427355,0,534.6096618979036,email,30,refund,0.01,0
4747,Gold,7.334378708329465,0,1903.4933143487813,push,31,email,0.010279603440783101,0
4748,Platinum,9.607297308911189,1,746.8113061700094,sms,25,do_nothing,0.19962615532827133,1
4749,Gold,1.3389941834410521,1,2670.278598893548,email,23,do_nothing,0.10338596183833432,0
4750,Bronze,57.074516794402626,0,4198.106537411938,sms,24,do_nothing,0.9158945887224624,1
4751,Gold,3.3587387890170985,1,1784.2939762203378,sms,26,email,0.20734813608687205,0
4752,Silver,2.6560282908053825,0,4314.893726997723,email,25,credit,0.01,0
4753,Silver,8.978919782778451,0,3670.5397823896524,email,35,refund,0.01,0
4754,Silver,9.245735490394852,1,1063.6804820968941,email,29,do_nothing,0.31687671813153784,0
4755,Bronze,6.953981225585723,0,3400.528510713125,sms,12,email,0.023552073024832507,0
4756,Bronze,17.735240633326825,1,1182.5591328749445,email,44,refund,0.01,0
4757,Platinum,8.72428025705696,0,3446.559141237134,sms,12,refund,0.01,0
4758,Bronze,11.28993552415543,1,1142.2151812764773,push,35,do_nothing,0.42569206695152056,0
4759,Silver,15.437231300868865,0,2266.301147070047,email,27,email,0.03391032570614116,0
4760,Bronze,0.3041226421129489,1,3049.6742160718713,sms,27,do_nothing,0.16527072290520883,0
4761,Silver,10.145631510104428,0,726.6837714077378,email,46,do_nothing,0.07938199547528377,0
4762,Bronze,25.87011565009282,0,1189.8875518453733,sms,30,do_nothing,0.4375857613358975,1
4763,Bronze,0.21050043476406372,1,1941.839712735109,sms,19,do_nothing,0.22316476862350373,0
4764,Gold,6.233999725077463,0,2580.440385973376,push,28,refund,0.01,0
4765,Silver,31.28122284691556,0,4363.192822646455,email,14,refund,0.01,0
4766,Bronze,5.227771876384036,1,1342.7288975929196,sms,11,refund,0.01,0
4767,Bronze,7.366018518615526,1,2063.6192772613654,email,13,do_nothing,0.39266540511474357,1
4768,Platinum,47.906694187324895,0,2640.993063260813,sms,31,refund,0.01,0
4769,Silver,2.6675847835537265,0,1831.0035019521595,push,8,credit,0.01,0
4770,Gold,0.8097805978914914,1,3315.865004243919,sms,9,email,0.17333191284696092,0
4771,Platinum,23.543963846452243,0,1654.7109564918655,sms,20,do_nothing,0.1712852364624542,0
4772,Silver,24.341818765997964,1,3975.5768950095953,email,44,do_nothing,0.4648248266484687,1
4773,Gold,7.665677043709241,0,2773.193426830325,push,24,refund,0.01,0
4774,Bronze,8.66367637079499,0,888.371975574996,sms,19,do_nothing,0.1556040660217268,0
4775,Gold,21.680506494507277,0,3321.4950285438094,email,13,email,0.044948479373939206,0
4776,Bronze,16.098582571447388,0,3061.595767094408,sms,5,refund,0.01,0
4777,Platinum,3.697050293104628,2,2023.6880939300272,email,63,email,0.7320341091328388,0
4778,Gold,0.20445210568614464,0,550.2068527505961,push,13,credit,0.01,0
4779,Gold,7.840200276842609,0,1403.1569397846765,push,27,email,0.012911881759085624,0
4780,Gold,23.500485373221807,0,2325.6928799705865,email,19,refund,0.01,0
4781,Platinum,27.14131193739005,0,1399.6131520698384,push,57,do_nothing,0.12945440104485223,0
4782,Gold,37.544636967581305,0,3098.71004422855,email,10,email,0.2033837773915954,0
4783,Silver,25.39956548724935,1,3705.4620226681554,email,19,do_nothing,0.6268821269003425,1
4784,Gold,10.411251314075649,0,4352.07945537876,push,24,credit,0.01,0
4785,Silver,7.0569214272965155,0,3411.4217840768692,push,6,credit,0.01,0
4786,Gold,17.891853007422345,0,3600.541495646657,email,36,credit,0.01,0
4787,Bronze,16.156654338013542,1,3237.98839353736,email,19,credit,0.07086359089686119,0
4788,Bronze,9.270010689878454,1,4934.687259257166,push,36,do_nothing,0.21756105281554067,0
4789,Silver,1.096536367920857,0,1674.502560859587,push,20,email,0.01071596419021217,0
4790,Gold,31.257480856016294,1,1698.1640623074127,email,11,refund,0.013429794641234888,0
4791,Platinum,7.296908031762305,0,1068.5013863983686,email,35,do_nothing,0.03279896294692701,0
4792,Bronze,5.418117014284071,1,2685.5794664128957,email,13,credit,0.035247215208447084,0
4793,Platinum,11.917005048983253,1,932.7276663391485,push,37,do_nothing,0.19234489501438887,0
4794,Gold,13.444331633635615,0,1715.6596860414668,sms,25,credit,0.01,0
4795,Gold,2.8391219270656833,0,2672.064179471262,email,26,email,0.01,0
4796,Gold,21.763559559897065,1,4809.180271685078,sms,33,email,0.4389363118026407,0
4797,Gold,4.108820548752505,0,4837.158472280753,push,18,refund,0.01,0
4798,Bronze,2.4796256396953167,0,3846.831053614501,sms,39,credit,0.01,0
4799,Platinum,6.258592070908426,0,2251.625727090582,sms,26,email,0.01,0
4800,Silver,15.736918178054259,0,4393.225730194457,email,35,email,0.019744208756848264,0
4801,Platinum,40.38701363943686,0,4439.551108584381,sms,37,email,0.0920206307740366,0
4802,Platinum,19.883466295097247,1,4595.888213584485,push,58,email,0.21571218642927634,0
4803,Bronze,33.830807199911284,0,3380.1127169684587,email,6,refund,0.01,0
4804,Gold,1.818330735624992,0,1408.067580235462,sms,17,do_nothing,0.03769585412204931,0
4805,Bronze,0.8860424306420652,0,909.8634774680677,sms,30,refund,0.01,0
4806,Silver,9.789331924834999,1,4616.489768180585,sms,7,email,0.38122198151317066,0
4807,Platinum,4.114912643406747,0,749.9574865472134,sms,16,do_nothing,0.037022641828282216,0
4808,Bronze,21.12696556249689,0,1831.5052674709768,email,22,credit,0.032143482163450185,0
4809,Gold,13.376456326196507,2,2691.3279516698167,email,8,refund,0.021259914337768613,0
4810,Bronze,42.37355344103155,0,598.8951179306412,email,39,do_nothing,0.7920910856817316,0
4811,Gold,3.529108587573536,0,4581.105164052097,push,39,refund,0.01,0
4812,Bronze,7.981345088698273,0,1792.0444769250573,push,4,refund,0.01,0
4813,Platinum,8.347574616946,0,628.2715951425885,email,23,email,0.011533523380265373,0
4814,Silver,3.280251206879913,1,4971.154987519333,email,13,do_nothing,0.1386908818914604,0
4815,Bronze,10.701911386371105,1,1901.269313678819,push,32,credit,0.044912713144055344,0
4816,Bronze,7.028443330907267,1,4445.442083684178,sms,30,do_nothing,0.2164892170782632,0
4817,Bronze,7.102726665505477,0,2540.635042643964,email,16,do_nothing,0.10737354675790042,1
4818,Bronze,5.406867400461964,1,3484.0665547474955,email,99,email,0.1056347772819401,0
4819,Bronze,0.20489150476769705,0,1584.9056729180963,sms,41,do_nothing,0.04243207956227169,0
4820,Gold,8.860125680990354,1,2762.938971396599,push,7,credit,0.024240851746451776,0
4821,Gold,4.9000919166522126,0,1659.4303659126215,push,17,refund,0.01,0
4822,Gold,0.015848889343017647,2,4779.877465692966,email,72,email,0.5758132042750913,0
4823,Gold,4.417055752363604,0,774.2543558731084,sms,16,email,0.012956131983579372,0
4824,Gold,3.919209437150407,1,1736.0326737718135,push,15,do_nothing,0.174324175174329,0
4825,Silver,5.999580828569474,1,4518.989944474454,sms,34,do_nothing,0.13194843628444924,0
4826,Gold,1.6967167201735167,0,2660.161808782777,sms,22,refund,0.01,0
4827,Silver,8.503609632412577,0,3200.378503568765,email,55,do_nothing,0.03592572466165624,0
4828,Gold,14.149034819947106,2,3432.6201717303916,sms,6,email,0.9647151590061529,1
4829,Gold,11.937047245697297,5,819.1738029810351,sms,44,do_nothing,0.99,1
4830,Silver,19.540693598172684,1,579.8243340886328,sms,70,email,0.5095249707941005,0
4831,Bronze,7.217941394550097,0,4720.284732700879,sms,36,credit,0.01,0
4832,Silver,8.784944815564545,0,1721.7628038359633,sms,81,email,0.01,0
4833,Silver,19.95418710973948,0,2211.40899695988,email,41,email,0.040431943515800615,0
4834,Gold,6.697127944595694,0,3569.4192682559733,push,7,email,0.011160281659373739,0
4835,Silver,14.511818784411009,2,1563.3674468272457,push,18,refund,0.03399082981676342,0
4836,Platinum,6.8427122782399366,1,3798.821165753832,sms,28,credit,0.01,0
4837,Gold,6.489979918958721,0,2562.0898197347146,email,6,email,0.013607678048939925,0
4838,Silver,17.135681900974433,1,4354.74412379326,email,13,do_nothing,0.42131423955679775,1
4839,Platinum,2.3060908075253654,1,1753.4328609446707,sms,16,do_nothing,0.10526209100209946,0
4840,Gold,4.960503228186481,0,1417.2011620848434,sms,24,email,0.010278289890397722,0
4841,Bronze,3.0458974747567886,1,4242.597592436924,push,27,do_nothing,0.170239650412065,1
4842,Bronze,5.338768255950115,1,1968.4672924677516,push,18,do_nothing,0.3274333628960466,0
4843,Gold,3.142219979338905,0,2353.4089070022724,push,6,refund,0.01,0
4844,Platinum,10.393036848315665,2,4071.685247095969,sms,30,credit,0.03996507435616434,0
4845,Gold,19.204001961364987,0,3360.0944181855875,push,67,do_nothing,0.052569439843615194,0
4846,Gold,18.535777767838265,1,2487.7665069452105,email,65,credit,0.01927783331198825,0
4847,Bronze,5.440136473597854,0,1624.507290070511,email,91,do_nothing,0.026574018177803038,0
4848,Platinum,53.85975056109304,1,3938.904359832939,sms,20,email,0.9524924793884657,1
4849,Bronze,10.812521712953062,0,1311.9396552052567,sms,41,email,0.029279932222074263,0
4850,Platinum,6.11791951073276,0,4677.258202638926,push,25,credit,0.01,0
4851,Bronze,21.66100220246673,1,1176.4223110534876,email,10,credit,0.18455382471254508,0
4852,Gold,15.706401707698504,1,4122.2016137628325,push,33,credit,0.020414898384395527,0
4853,Bronze,16.600798816911883,0,2409.119900276602,email,4,credit,0.02744474751373436,0
4854,Gold,2.6199521446731886,0,1337.0280482008043,push,23,email,0.01,0
4855,Silver,7.58065891006974,0,2310.7052220654705,sms,44,do_nothing,0.04815051183596158,0
4856,Gold,23.75108327905006,0,1496.983172899701,email,4,email,0.0907684274918065,0
4857,Platinum,8.415071801725095,0,1111.971428761313,email,5,credit,0.01,0
4858,Bronze,13.80339286388905,1,1576.1992951875131,email,11,refund,0.01280451526105105,0
4859,Bronze,10.63885320499775,0,4403.293126422137,push,13,do_nothing,0.1113749142592188,0
4860,Bronze,22.1690513944474,1,976.7407436592089,push,41,email,0.7688016476807391,1
4861,Silver,4.01830457657199,0,4876.428144955508,push,66,refund,0.01,0
4862,Bronze,10.28142044078218,0,522.4930415945457,email,51,do_nothing,0.10945144853752277,0
4863,Platinum,1.5781908337780886,1,3462.071694760594,sms,13,email,0.11977155444192758,0
4864,Gold,14.062357651123914,0,4354.3039317713865,push,6,do_nothing,0.08435265424862248,0
4865,Gold,15.799779594298142,0,4702.80941657044,email,16,refund,0.01,0
4866,Silver,0.5253829640076182,0,1147.9351705553954,push,32,credit,0.01,0
4867,Gold,13.51640156684844,2,3641.9382340355305,email,3,do_nothing,0.6820594719809563,1
4868,Platinum,6.427367051606483,1,983.0714727004129,email,30,credit,0.011912873459648827,0
4869,Silver,1.5899973999297887,1,2086.7517224349513,push,59,email,0.1372464804762533,0
4870,Bronze,6.534813451496419,0,3793.6686087814714,email,76,email,0.01,0
4871,Gold,2.591526874824518,0,2056.879517733801,push,19,do_nothing,0.03448213583789055,0
4872,Platinum,6.44520425547633,0,1910.1862772648053,email,34,do_nothing,0.026147231135397114,0
4873,Gold,5.820706044244301,0,1022.2457846108368,sms,14,refund,0.01,0
4874,Gold,16.0908802921347,0,798.971424476396,sms,10,credit,0.014605915074775306,0
4875,Gold,17.858094384721372,0,1018.7509607679069,sms,37,do_nothing,0.12369007810049723,0
4876,Silver,11.208222980292541,0,4439.6364872535105,sms,12,do_nothing,0.08263250684505928,0
4877,Silver,0.2753777794847111,1,550.3933642141636,push,20,do_nothing,0.20060123090017748,0
4878,Silver,32.087660539324325,1,3617.896412908801,email,4,do_nothing,0.8183467908608003,1
4879,Gold,13.909265993121394,0,3958.8090344973402,email,58,do_nothing,0.033542137754062715,0
4880,Bronze,0.417525532222518,0,3055.49736857343,sms,19,do_nothing,0.04976738699688172,1
4881,Gold,20.500025578195604,1,3788.4891253241685,sms,74,refund,0.01,0
4882,Silver,2.681715600797173,1,3435.2135106129513,email,39,do_nothing,0.10920658863739727,0
4883,Bronze,10.387775691253925,0,2550.013200926117,email,23,refund,0.01,0
4884,Gold,7.542577258949237,0,2222.196925443202,email,14,credit,0.01,0
4885,Platinum,6.533391031308435,0,4735.993947823281,sms,11,credit,0.01,0
4886,Bronze,26.456108995441227,3,4873.720966567106,email,35,refund,0.13564542696668025,0
4887,Gold,6.901410990299876,0,3430.7213163126335,sms,19,do_nothing,0.04007881990252981,0
4888,Silver,0.9400035562073654,0,1387.844779543123,sms,37,email,0.01,0
4889,Platinum,35.16804029839199,1,2515.546230970044,sms,23,email,0.7947330236839322,1
4890,Silver,30.38929818951913,0,2734.418705371732,email,33,do_nothing,0.3617090805615915,1
4891,Gold,13.840599294371984,1,3910.8652360729775,sms,40,do_nothing,0.1827071142479968,0
4892,Platinum,7.57091754303967,0,3504.997090950437,push,18,do_nothing,0.029201250164151375,0
4893,Silver,1.1694948570380301,0,2816.664932425528,email,27,credit,0.01,0
4894,Gold,18.770598940637182,0,3561.6405100422066,email,15,do_nothing,0.12616861490422165,0
4895,Gold,0.9417400707463902,1,608.2558103019828,email,19,credit,0.014530123879639993,0
4896,Platinum,0.8528100704354364,0,3994.858948479637,email,2,refund,0.01,0
4897,Platinum,9.250291224965565,0,1452.3450530312493,sms,6,email,0.014987469337297292,0
4898,Gold,2.094072788232354,0,3453.8411280251707,push,10,credit,0.01,0
4899,Platinum,0.09312360881386271,0,1012.8796346165411,sms,21,credit,0.01,0
4900,Bronze,6.601315431771079,0,1015.0737616611566,push,4,email,0.04217315196849417,0
4901,Platinum,1.7711080367786578,1,660.4593972651589,email,28,credit,0.01,0
4902,Silver,2.0996059810535814,1,4596.047645690803,sms,15,credit,0.011771355748625565,0
4903,Platinum,0.9603507967311837,1,3220.514409613154,sms,36,do_nothing,0.04888949058521545,0
4904,Gold,2.7543732059290726,0,2128.8287130311674,sms,19,email,0.01,0
4905,Bronze,15.083597038102479,1,4044.9998345868894,push,53,credit,0.02898745511830211,0
4906,Gold,19.86121599430712,0,3317.3699028109945,push,4,refund,0.01,0
4907,Bronze,7.229451233537457,0,3290.362330608232,email,17,do_nothing,0.09320395989788637,0
4908,Gold,8.476097705520253,0,2691.6925746335305,sms,9,email,0.015206204422986612,0
4909,Silver,0.39840131271630297,0,535.670504006939,email,29,refund,0.01,0
4910,Silver,0.8620291216500091,0,1663.0812789122292,push,10,email,0.012787548479333399,0
4911,Bronze,3.5738835055370766,1,990.8451257003733,email,7,email,0.5048046834571654,0
4912,Silver,9.420476792177473,1,3480.8443355874924,sms,43,email,0.26617410257021984,1
4913,Silver,16.144185424541785,0,1618.7936980414897,sms,16,credit,0.016450986111027893,0
4914,Gold,11.146527172007001,1,2525.7499882304314,push,21,email,0.3519457698740028,0
4915,Gold,5.9734884832412245,1,2090.4363423044733,push,13,email,0.2930247834846225,0
4916,Bronze,1.5111686424354491,0,1144.394320664138,email,16,email,0.019883874179575572,0
4917,Gold,18.21178353294576,2,4812.666047972237,sms,13,credit,0.13199050199030782,0
4918,Gold,5.426644504247077,2,4700.3869023224715,email,28,do_nothing,0.3192082104364645,1
4919,Bronze,15.984129564995012,2,880.7368371648824,push,11,credit,0.3875610909743784,0
4920,Gold,8.633372532986183,0,4223.144090875984,push,13,credit,0.01,0
4921,Bronze,16.103290743224925,1,2697.6815722236793,email,21,credit,0.07514341827226294,0
4922,Silver,28.539290484722983,0,3981.811480613831,sms,30,email,0.07999365500584986,0
4923,Silver,30.46417340715611,0,1180.207089111951,push,23,do_nothing,0.48759652596575526,0
4924,Bronze,9.191370410096384,0,1095.2336199989468,email,42,refund,0.01,0
4925,Platinum,8.597195172175983,0,4508.408754028418,sms,9,email,0.01,0
4926,Gold,3.705699460667154,1,4540.187713284773,email,12,refund,0.01,0
4927,Silver,32.948993329623896,0,2596.60473239124,push,9,refund,0.01,0
4928,Gold,7.348081807852541,1,4415.7100892670405,sms,29,do_nothing,0.11626000024536695,0
4929,Silver,1.6379664314730782,0,3503.565281766336,push,5,do_nothing,0.04578570222146872,0
